Step,Function,Nodes,p,changes,cycling check,Is isomorphic,Test result,Test execution time,NX execution time
5,third_test,90,0.2,2,10,False,True,0.0030007362365722656,0.0
6,dummy_test,90,0.2,2,10,False,False,0.002727985382080078,0.0
6,first_test,90,0.2,2,10,False,False,0.0020012855529785156,0.0
6,second_test,90,0.2,2,10,False,False,0.0029976367950439453,0.0
6,third_test,90,0.2,2,10,False,False,0.002104043960571289,0.0
7,dummy_test,90,0.2,2,10,False,False,0.002998828887939453,0.0
7,first_test,90,0.2,2,10,False,False,0.0030002593994140625,0.0
7,second_test,90,0.2,2,10,False,False,0.0020067691802978516,0.0
7,third_test,90,0.2,2,10,False,False,0.0030672550201416016,0.0
8,dummy_test,90,0.2,2,10,False,False,0.0029990673065185547,0.0
8,first_test,90,0.2,2,10,False,False,0.0019443035125732422,0.0
8,second_test,90,0.2,2,10,False,False,0.0030007362365722656,0.0
8,third_test,90,0.2,2,10,False,False,0.0020003318786621094,0.0
9,dummy_test,90,0.2,2,10,False,False,0.0025796890258789062,0.0
9,first_test,90,0.2,2,10,False,False,0.0030012130737304688,0.0
9,second_test,90,0.2,2,10,False,False,0.001997232437133789,0.0
9,third_test,90,0.2,2,10,False,True,0.0030074119567871094,0.0
0,dummy_test,90,0.2,3,1,False,False,0.0009999275207519531,0.0
0,first_test,90,0.2,3,1,False,False,0.0019989013671875,0.0
0,second_test,90,0.2,3,1,False,False,0.001001596450805664,0.0
0,third_test,90,0.2,3,1,False,False,0.002010345458984375,0.0
1,dummy_test,90,0.2,3,1,False,False,0.00099945068359375,0.0
1,first_test,90,0.2,3,1,False,False,0.0020003318786621094,0.0
1,second_test,90,0.2,3,1,False,False,0.0010018348693847656,0.0
1,third_test,90,0.2,3,1,False,False,0.0009975433349609375,0.0
2,dummy_test,90,0.2,3,1,False,False,0.0011074542999267578,0.0
2,first_test,90,0.2,3,1,False,False,0.0010051727294921875,0.0
2,second_test,90,0.2,3,1,False,False,0.0019981861114501953,0.0
2,third_test,90,0.2,3,1,False,False,0.0009999275207519531,0.0
3,dummy_test,90,0.2,3,1,False,False,0.0015082359313964844,0.0
3,first_test,90,0.2,3,1,False,False,0.0010068416595458984,0.0
3,second_test,90,0.2,3,1,False,False,0.000997781753540039,0.0
3,third_test,90,0.2,3,1,False,False,0.0020003318786621094,0.0
4,dummy_test,90,0.2,3,1,False,False,0.0009989738464355469,0.0
4,first_test,90,0.2,3,1,False,False,0.0,0.0
4,second_test,90,0.2,3,1,False,False,0.0020122528076171875,0.0
4,third_test,90,0.2,3,1,False,False,0.0015535354614257812,0.0
5,dummy_test,90,0.2,3,1,False,False,0.0009999275207519531,0.0
5,first_test,90,0.2,3,1,False,False,0.0010004043579101562,0.0
5,second_test,90,0.2,3,1,False,False,0.0009996891021728516,0.0
5,third_test,90,0.2,3,1,False,False,0.0010001659393310547,0.0
6,dummy_test,90,0.2,3,1,False,False,0.00099945068359375,0.0
6,first_test,90,0.2,3,1,False,False,0.0019996166229248047,0.0
6,second_test,90,0.2,3,1,False,False,0.0009999275207519531,0.0
6,third_test,90,0.2,3,1,False,False,0.0009996891021728516,0.0
7,dummy_test,90,0.2,3,1,False,False,0.0005087852478027344,0.0
7,first_test,90,0.2,3,1,False,False,0.0015249252319335938,0.0
7,second_test,90,0.2,3,1,False,False,0.0010037422180175781,0.0
7,third_test,90,0.2,3,1,False,False,0.0019998550415039062,0.0
8,dummy_test,90,0.2,3,1,False,False,0.0015039443969726562,0.0
8,first_test,90,0.2,3,1,False,False,0.0015101432800292969,0.0
8,second_test,90,0.2,3,1,False,False,0.0010039806365966797,0.0
8,third_test,90,0.2,3,1,False,False,0.0009999275207519531,0.0
9,dummy_test,90,0.2,3,1,False,False,0.0010123252868652344,0.0
9,first_test,90,0.2,3,1,False,False,0.0010113716125488281,0.0
9,second_test,90,0.2,3,1,False,False,0.0015075206756591797,0.0
9,third_test,90,0.2,3,1,False,False,0.0010058879852294922,0.0
0,dummy_test,90,0.2,3,5,False,False,0.0029993057250976562,0.0
0,first_test,90,0.2,3,5,False,False,0.0020034313201904297,0.0
0,second_test,90,0.2,3,5,False,False,0.002510547637939453,0.0
0,third_test,90,0.2,3,5,False,False,0.002000093460083008,0.0
1,dummy_test,90,0.2,3,5,False,False,0.0019731521606445312,0.0010194778442382812
1,first_test,90,0.2,3,5,False,False,0.003038167953491211,0.0010194778442382812
1,second_test,90,0.2,3,5,False,False,0.0014574527740478516,0.0010194778442382812
1,third_test,90,0.2,3,5,False,False,0.0030002593994140625,0.0010194778442382812
2,dummy_test,90,0.2,3,5,False,False,0.002516031265258789,0.0
2,first_test,90,0.2,3,5,False,False,0.0021584033966064453,0.0
2,second_test,90,0.2,3,5,False,False,0.002000570297241211,0.0
2,third_test,90,0.2,3,5,False,False,0.0030090808868408203,0.0
3,dummy_test,90,0.2,3,5,False,True,0.0029191970825195312,0.0
3,first_test,90,0.2,3,5,False,False,0.0020189285278320312,0.0
3,second_test,90,0.2,3,5,False,False,0.001981019973754883,0.0
3,third_test,90,0.2,3,5,False,False,0.001505136489868164,0.0
4,dummy_test,90,0.2,3,5,False,False,0.001985788345336914,0.0
4,first_test,90,0.2,3,5,False,False,0.0030083656311035156,0.0
4,second_test,90,0.2,3,5,False,False,0.003446340560913086,0.0
4,third_test,90,0.2,3,5,False,False,0.0015726089477539062,0.0
5,dummy_test,90,0.2,3,5,False,False,0.003523111343383789,0.0
5,first_test,90,0.2,3,5,False,False,0.002120494842529297,0.0
5,second_test,90,0.2,3,5,False,False,0.0029990673065185547,0.0
5,third_test,90,0.2,3,5,False,False,0.0020003318786621094,0.0
6,dummy_test,90,0.2,3,5,False,True,0.003007650375366211,0.0
6,first_test,90,0.2,3,5,False,False,0.0030040740966796875,0.0
6,second_test,90,0.2,3,5,False,False,0.001997709274291992,0.0
6,third_test,90,0.2,3,5,False,False,0.0029981136322021484,0.0
7,dummy_test,90,0.2,3,5,False,False,0.0041468143463134766,0.0
7,first_test,90,0.2,3,5,False,False,0.002012491226196289,0.0
7,second_test,90,0.2,3,5,False,False,0.001986980438232422,0.0
7,third_test,90,0.2,3,5,False,False,0.003021717071533203,0.0
8,dummy_test,90,0.2,3,5,False,False,0.0029833316802978516,0.0
8,first_test,90,0.2,3,5,False,False,0.0025031566619873047,0.0
8,second_test,90,0.2,3,5,False,False,0.0015103816986083984,0.0
8,third_test,90,0.2,3,5,False,False,0.0030066967010498047,0.0
9,dummy_test,90,0.2,3,5,False,False,0.0030846595764160156,0.0
9,first_test,90,0.2,3,5,False,False,0.0020041465759277344,0.0
9,second_test,90,0.2,3,5,False,False,0.0020003318786621094,0.0
9,third_test,90,0.2,3,5,False,False,0.002999544143676758,0.0
0,dummy_test,90,0.2,3,10,False,False,0.002556324005126953,0.0
0,first_test,90,0.2,3,10,False,False,0.003000974655151367,0.0
0,second_test,90,0.2,3,10,False,False,0.0019998550415039062,0.0
0,third_test,90,0.2,3,10,False,False,0.002516031265258789,0.0
1,dummy_test,90,0.2,3,10,False,False,0.002000093460083008,0.0
1,first_test,90,0.2,3,10,False,False,0.003000497817993164,0.0
1,second_test,90,0.2,3,10,False,False,0.0020020008087158203,0.0
1,third_test,90,0.2,3,10,False,False,0.003039836883544922,0.0
2,dummy_test,90,0.2,3,10,False,False,0.0030221939086914062,0.0
2,first_test,90,0.2,3,10,False,False,0.0019996166229248047,0.0
2,second_test,90,0.2,3,10,False,False,0.0015537738800048828,0.0
2,third_test,90,0.2,3,10,False,False,0.002003192901611328,0.0
3,dummy_test,90,0.2,3,10,False,False,0.002031564712524414,0.0
3,first_test,90,0.2,3,10,False,False,0.0030333995819091797,0.0
3,second_test,90,0.2,3,10,False,False,0.002519369125366211,0.0
3,third_test,90,0.2,3,10,False,False,0.001997709274291992,0.0
4,dummy_test,90,0.2,3,10,False,False,0.0025453567504882812,0.0
4,first_test,90,0.2,3,10,False,False,0.003159761428833008,0.0
4,second_test,90,0.2,3,10,False,False,0.002001047134399414,0.0
4,third_test,90,0.2,3,10,False,False,0.0019989013671875,0.0
5,dummy_test,90,0.2,3,10,False,False,0.0024881362915039062,0.0
5,first_test,90,0.2,3,10,False,False,0.002016305923461914,0.0
5,second_test,90,0.2,3,10,False,False,0.00298309326171875,0.0
5,third_test,90,0.2,3,10,False,False,0.0025131702423095703,0.0
6,dummy_test,90,0.2,3,10,False,False,0.0029675960540771484,0.0
6,first_test,90,0.2,3,10,False,False,0.002002716064453125,0.0
6,second_test,90,0.2,3,10,False,False,0.0025162696838378906,0.0
6,third_test,90,0.2,3,10,False,False,0.0020232200622558594,0.0
7,dummy_test,90,0.2,3,10,False,False,0.002000093460083008,0.0
7,first_test,90,0.2,3,10,False,False,0.0025069713592529297,0.0
7,second_test,90,0.2,3,10,False,False,0.0020134449005126953,0.0
7,third_test,90,0.2,3,10,False,False,0.002040386199951172,0.0
8,dummy_test,90,0.2,3,10,False,False,0.00549626350402832,0.0
8,first_test,90,0.2,3,10,False,False,0.0019981861114501953,0.0
8,second_test,90,0.2,3,10,False,False,0.003003358840942383,0.0
8,third_test,90,0.2,3,10,False,False,0.0030105113983154297,0.0
9,dummy_test,90,0.2,3,10,False,False,0.0029973983764648438,0.0
9,first_test,90,0.2,3,10,False,False,0.0035071372985839844,0.0
9,second_test,90,0.2,3,10,False,False,0.002545595169067383,0.0
9,third_test,90,0.2,3,10,False,False,0.0019979476928710938,0.0
0,dummy_test,100,0.2,1,1,False,False,0.0015628337860107422,0.0
0,first_test,100,0.2,1,1,False,False,0.00194549560546875,0.0
0,second_test,100,0.2,1,1,False,False,0.0010042190551757812,0.0
0,third_test,100,0.2,1,1,False,False,0.002001523971557617,0.0
1,dummy_test,100,0.2,1,1,False,False,0.0015048980712890625,0.0
1,first_test,100,0.2,1,1,False,False,0.0015106201171875,0.0
1,second_test,100,0.2,1,1,False,False,0.0020062923431396484,0.0
1,third_test,100,0.2,1,1,False,False,0.001997709274291992,0.0
2,dummy_test,100,0.2,1,1,False,False,0.0015060901641845703,0.0
2,first_test,100,0.2,1,1,False,False,0.001957416534423828,0.0
2,second_test,100,0.2,1,1,False,False,0.0015108585357666016,0.0
2,third_test,100,0.2,1,1,False,False,0.002001523971557617,0.0
3,dummy_test,100,0.2,1,1,False,False,0.0015048980712890625,0.0
3,first_test,100,0.2,1,1,False,False,0.0020313262939453125,0.0
3,second_test,100,0.2,1,1,False,False,0.0020003318786621094,0.0
3,third_test,100,0.2,1,1,False,False,0.0010116100311279297,0.0
4,dummy_test,100,0.2,1,1,False,False,0.0010001659393310547,0.0
4,first_test,100,0.2,1,1,False,False,0.001984119415283203,0.0
4,second_test,100,0.2,1,1,False,False,0.0015108585357666016,0.0
4,third_test,100,0.2,1,1,False,False,0.002001523971557617,0.0
5,dummy_test,100,0.2,1,1,False,False,0.0015037059783935547,0.0
5,first_test,100,0.2,1,1,False,False,0.001004934310913086,0.0
5,second_test,100,0.2,1,1,False,False,0.002073049545288086,0.0
5,third_test,100,0.2,1,1,False,False,0.001997709274291992,0.0
6,dummy_test,100,0.2,1,1,False,False,0.0020017623901367188,0.0
6,first_test,100,0.2,1,1,False,False,0.0010132789611816406,0.0
6,second_test,100,0.2,1,1,False,False,0.0024840831756591797,0.0
6,third_test,100,0.2,1,1,False,False,0.0019981861114501953,0.0
7,dummy_test,100,0.2,1,1,False,False,0.0015041828155517578,0.0
7,first_test,100,0.2,1,1,False,False,0.0010042190551757812,0.0
7,second_test,100,0.2,1,1,False,False,0.002061128616333008,0.0
7,third_test,100,0.2,1,1,False,False,0.0020017623901367188,0.0
8,dummy_test,100,0.2,1,1,False,False,0.0010194778442382812,0.0
8,first_test,100,0.2,1,1,False,False,0.0014865398406982422,0.0
8,second_test,100,0.2,1,1,False,False,0.0014498233795166016,0.0
8,third_test,100,0.2,1,1,False,False,0.0014481544494628906,0.0
9,dummy_test,100,0.2,1,1,False,False,0.0009717941284179688,0.0
9,first_test,100,0.2,1,1,False,False,0.0010256767272949219,0.0
9,second_test,100,0.2,1,1,False,False,0.00254058837890625,0.0
9,third_test,100,0.2,1,1,False,False,0.0021126270294189453,0.0
0,dummy_test,100,0.2,1,5,False,False,0.003025054931640625,0.0
0,first_test,100,0.2,1,5,False,False,0.0019948482513427734,0.0
0,second_test,100,0.2,1,5,False,False,0.0030219554901123047,0.0
0,third_test,100,0.2,1,5,False,False,0.002980470657348633,0.0
1,dummy_test,100,0.2,1,5,False,False,0.0035347938537597656,0.0
1,first_test,100,0.2,1,5,False,False,0.001992940902709961,0.0
1,second_test,100,0.2,1,5,False,False,0.0029973983764648438,0.0
1,third_test,100,0.2,1,5,False,False,0.0025110244750976562,0.0
2,dummy_test,100,0.2,1,5,False,False,0.0039882659912109375,0.0
2,first_test,100,0.2,1,5,False,False,0.0029501914978027344,0.0
2,second_test,100,0.2,1,5,False,False,0.0015327930450439453,0.0
2,third_test,100,0.2,1,5,False,False,0.002997875213623047,0.0
3,dummy_test,100,0.2,1,5,False,False,0.002480745315551758,0.0
3,first_test,100,0.2,1,5,False,False,0.003002643585205078,0.0
3,second_test,100,0.2,1,5,False,False,0.003000020980834961,0.0
3,third_test,100,0.2,1,5,False,False,0.0030517578125,0.0
4,dummy_test,100,0.2,1,5,False,False,0.0029993057250976562,0.0
4,first_test,100,0.2,1,5,False,False,0.003026247024536133,0.0
4,second_test,100,0.2,1,5,False,False,0.0025115013122558594,0.0
4,third_test,100,0.2,1,5,False,False,0.002997875213623047,0.0
5,dummy_test,100,0.2,1,5,False,False,0.0020112991333007812,0.0
5,first_test,100,0.2,1,5,False,False,0.002943754196166992,0.0
5,second_test,100,0.2,1,5,False,False,0.0032019615173339844,0.0
5,third_test,100,0.2,1,5,False,False,0.002997875213623047,0.0
6,dummy_test,100,0.2,1,5,False,False,0.0035462379455566406,0.0
6,first_test,100,0.2,1,5,False,False,0.0019998550415039062,0.0
6,second_test,100,0.2,1,5,False,False,0.004845619201660156,0.0
6,third_test,100,0.2,1,5,False,False,0.0031309127807617188,0.0
7,dummy_test,100,0.2,1,5,False,False,0.0037851333618164062,0.0
7,first_test,100,0.2,1,5,False,False,0.0029997825622558594,0.0
7,second_test,100,0.2,1,5,False,False,0.003002166748046875,0.0
7,third_test,100,0.2,1,5,False,False,0.003010988235473633,0.0
8,dummy_test,100,0.2,1,5,False,True,0.00299835205078125,0.0010001659393310547
8,first_test,100,0.2,1,5,False,False,0.004160404205322266,0.0010001659393310547
8,second_test,100,0.2,1,5,False,False,0.0020127296447753906,0.0010001659393310547
8,third_test,100,0.2,1,5,False,False,0.003986835479736328,0.0010001659393310547
9,dummy_test,100,0.2,1,5,False,False,0.0035505294799804688,0.0
9,first_test,100,0.2,1,5,False,False,0.0030002593994140625,0.0
9,second_test,100,0.2,1,5,False,False,0.0025048255920410156,0.0
9,third_test,100,0.2,1,5,False,False,0.0031151771545410156,0.0
0,dummy_test,100,0.2,1,10,False,False,0.004633426666259766,0.0
0,first_test,100,0.2,1,10,False,False,0.0030057430267333984,0.0
0,second_test,100,0.2,1,10,False,False,0.0019974708557128906,0.0
0,third_test,100,0.2,1,10,False,False,0.0030007362365722656,0.0
1,dummy_test,100,0.2,1,10,False,False,0.003000974655151367,0.0
1,first_test,100,0.2,1,10,False,False,0.0030002593994140625,0.0
1,second_test,100,0.2,1,10,False,False,0.003012418746948242,0.0
1,third_test,100,0.2,1,10,False,False,0.0029993057250976562,0.0
2,dummy_test,100,0.2,1,10,False,True,0.0025022029876708984,0.0
2,first_test,100,0.2,1,10,False,False,0.002766847610473633,0.0
2,second_test,100,0.2,1,10,False,False,0.003000497817993164,0.0
2,third_test,100,0.2,1,10,False,False,0.003506183624267578,0.0
3,dummy_test,100,0.2,1,10,False,False,0.004000663757324219,0.0
3,first_test,100,0.2,1,10,False,False,0.002001047134399414,0.0
3,second_test,100,0.2,1,10,False,False,0.002506256103515625,0.0
3,third_test,100,0.2,1,10,False,False,0.0034644603729248047,0.0
4,dummy_test,100,0.2,1,10,False,False,0.004594087600708008,0.0
4,first_test,100,0.2,1,10,False,False,0.0019998550415039062,0.0
4,second_test,100,0.2,1,10,False,False,0.0019996166229248047,0.0
4,third_test,100,0.2,1,10,False,False,0.003002643585205078,0.0
5,dummy_test,100,0.2,1,10,False,False,0.0034894943237304688,0.0
5,first_test,100,0.2,1,10,False,False,0.001972198486328125,0.0
5,second_test,100,0.2,1,10,False,False,0.0035314559936523438,0.0
5,third_test,100,0.2,1,10,False,False,0.002124309539794922,0.0
6,dummy_test,100,0.2,1,10,False,False,0.004540920257568359,0.0
6,first_test,100,0.2,1,10,False,False,0.002099752426147461,0.0
6,second_test,100,0.2,1,10,False,False,0.002000093460083008,0.0
6,third_test,100,0.2,1,10,False,False,0.003000020980834961,0.0
7,dummy_test,100,0.2,1,10,False,False,0.005017280578613281,0.0
7,first_test,100,0.2,1,10,False,False,0.0020122528076171875,0.0
7,second_test,100,0.2,1,10,False,False,0.002930164337158203,0.0
7,third_test,100,0.2,1,10,False,False,0.002418041229248047,0.0
8,dummy_test,100,0.2,1,10,False,False,0.003002166748046875,0.0
8,first_test,100,0.2,1,10,False,False,0.0025272369384765625,0.0
8,second_test,100,0.2,1,10,False,False,0.0020024776458740234,0.0
8,third_test,100,0.2,1,10,False,False,0.0029997825622558594,0.0
9,dummy_test,100,0.2,1,10,False,False,0.0045299530029296875,0.0
9,first_test,100,0.2,1,10,False,False,0.0020062923431396484,0.0
9,second_test,100,0.2,1,10,False,False,0.0019960403442382812,0.0
9,third_test,100,0.2,1,10,False,False,0.0035059452056884766,0.0
0,dummy_test,100,0.2,2,1,False,False,0.0009887218475341797,0.0010340213775634766
0,first_test,100,0.2,2,1,False,False,0.00101470947265625,0.0010340213775634766
0,second_test,100,0.2,2,1,False,False,0.0009980201721191406,0.0010340213775634766
0,third_test,100,0.2,2,1,False,False,0.0024704933166503906,0.0010340213775634766
1,dummy_test,100,0.2,2,1,False,False,0.0010023117065429688,0.0009989738464355469
1,first_test,100,0.2,2,1,False,False,0.002003908157348633,0.0009989738464355469
1,second_test,100,0.2,2,1,False,False,0.0009937286376953125,0.0009989738464355469
1,third_test,100,0.2,2,1,False,False,0.0033333301544189453,0.0009989738464355469
2,dummy_test,100,0.2,2,1,False,False,0.0009992122650146484,0.0
2,first_test,100,0.2,2,1,False,False,0.0019986629486083984,0.0
2,second_test,100,0.2,2,1,False,False,0.0009999275207519531,0.0
2,third_test,100,0.2,2,1,False,False,0.002580404281616211,0.0
3,dummy_test,100,0.2,2,1,False,False,0.0009992122650146484,0.0
3,first_test,100,0.2,2,1,False,False,0.002012968063354492,0.0
3,second_test,100,0.2,2,1,False,False,0.000988006591796875,0.0
3,third_test,100,0.2,2,1,False,False,0.0020422935485839844,0.0
4,dummy_test,100,0.2,2,1,False,False,0.0009980201721191406,0.0
4,first_test,100,0.2,2,1,False,False,0.002002716064453125,0.0
4,second_test,100,0.2,2,1,False,False,0.0019974708557128906,0.0
4,third_test,100,0.2,2,1,False,False,0.002508401870727539,0.0
5,dummy_test,100,0.2,2,1,False,False,0.0010006427764892578,0.0
5,first_test,100,0.2,2,1,False,False,0.0019996166229248047,0.0
5,second_test,100,0.2,2,1,False,False,0.0015060901641845703,0.0
5,third_test,100,0.2,2,1,False,False,0.0019235610961914062,0.0
6,dummy_test,100,0.2,2,1,False,False,0.0009996891021728516,0.0
6,first_test,100,0.2,2,1,False,False,0.0020003318786621094,0.0
6,second_test,100,0.2,2,1,False,False,0.00099945068359375,0.0
6,third_test,100,0.2,2,1,False,False,0.0025072097778320312,0.0
7,dummy_test,100,0.2,2,1,False,False,0.0009992122650146484,0.0
7,first_test,100,0.2,2,1,False,False,0.0020012855529785156,0.0
7,second_test,100,0.2,2,1,False,False,0.0009999275207519531,0.0
7,third_test,100,0.2,2,1,False,False,0.0029938220977783203,0.0
8,dummy_test,100,0.2,2,1,False,False,0.0009999275207519531,0.0
8,first_test,100,0.2,2,1,False,False,0.0019996166229248047,0.0
8,second_test,100,0.2,2,1,False,False,0.0019991397857666016,0.0
8,third_test,100,0.2,2,1,False,False,0.0015087127685546875,0.0
9,dummy_test,100,0.2,2,1,False,False,0.0009999275207519531,0.0009982585906982422
9,first_test,100,0.2,2,1,False,False,0.001001119613647461,0.0009982585906982422
9,second_test,100,0.2,2,1,False,False,0.0010006427764892578,0.0009982585906982422
9,third_test,100,0.2,2,1,False,False,0.0031800270080566406,0.0009982585906982422
0,dummy_test,100,0.2,2,5,False,False,0.0039997100830078125,0.0
0,first_test,100,0.2,2,5,False,False,0.003016233444213867,0.0
0,second_test,100,0.2,2,5,False,False,0.0020029544830322266,0.0
0,third_test,100,0.2,2,5,False,False,0.002995729446411133,0.0
1,dummy_test,100,0.2,2,5,False,False,0.0024538040161132812,0.0
1,first_test,100,0.2,2,5,False,False,0.0029985904693603516,0.0
1,second_test,100,0.2,2,5,False,False,0.0020008087158203125,0.0
1,third_test,100,0.2,2,5,False,False,0.0036330223083496094,0.0
2,dummy_test,100,0.2,2,5,False,False,0.003000020980834961,0.0
2,first_test,100,0.2,2,5,False,False,0.0030188560485839844,0.0
2,second_test,100,0.2,2,5,False,False,0.002254009246826172,0.0
2,third_test,100,0.2,2,5,False,False,0.003027677536010742,0.0
3,dummy_test,100,0.2,2,5,False,False,0.004605293273925781,0.0
3,first_test,100,0.2,2,5,False,False,0.0020246505737304688,0.0
3,second_test,100,0.2,2,5,False,False,0.0029752254486083984,0.0
3,third_test,100,0.2,2,5,False,False,0.0030164718627929688,0.0
4,dummy_test,100,0.2,2,5,False,False,0.004000186920166016,0.0
4,first_test,100,0.2,2,5,False,False,0.0025069713592529297,0.0
4,second_test,100,0.2,2,5,False,False,0.0022058486938476562,0.0
4,third_test,100,0.2,2,5,False,False,0.0029990673065185547,0.0
5,dummy_test,100,0.2,2,5,False,False,0.0040514469146728516,0.0
5,first_test,100,0.2,2,5,False,False,0.0020055770874023438,0.0
5,second_test,100,0.2,2,5,False,False,0.0030045509338378906,0.0
5,third_test,100,0.2,2,5,False,False,0.0035333633422851562,0.0
6,dummy_test,100,0.2,2,5,False,False,0.0030002593994140625,0.0
6,first_test,100,0.2,2,5,False,False,0.002002239227294922,0.0
6,second_test,100,0.2,2,5,False,False,0.003023386001586914,0.0
6,third_test,100,0.2,2,5,False,False,0.003041505813598633,0.0
7,dummy_test,100,0.2,2,5,False,False,0.0040128231048583984,0.0
7,first_test,100,0.2,2,5,False,False,0.002402067184448242,0.0
7,second_test,100,0.2,2,5,False,False,0.0030050277709960938,0.0
7,third_test,100,0.2,2,5,False,True,0.002998828887939453,0.0
8,dummy_test,100,0.2,2,5,False,False,0.003999948501586914,0.0
8,first_test,100,0.2,2,5,False,False,0.0019996166229248047,0.0
8,second_test,100,0.2,2,5,False,False,0.003805875778198242,0.0
8,third_test,100,0.2,2,5,False,False,0.003930330276489258,0.0
9,dummy_test,100,0.2,2,5,False,False,0.004086017608642578,0.0
9,first_test,100,0.2,2,5,False,False,0.0029816627502441406,0.0
9,second_test,100,0.2,2,5,False,False,0.0030167102813720703,0.0
9,third_test,100,0.2,2,5,False,False,0.0024797916412353516,0.0
0,dummy_test,100,0.2,2,10,False,False,0.004941701889038086,0.0
0,first_test,100,0.2,2,10,False,False,0.0030050277709960938,0.0
0,second_test,100,0.2,2,10,False,False,0.003001689910888672,0.0
0,third_test,100,0.2,2,10,False,False,0.0030002593994140625,0.0
1,dummy_test,100,0.2,2,10,False,False,0.004998445510864258,0.0
1,first_test,100,0.2,2,10,False,False,0.0036172866821289062,0.0
1,second_test,100,0.2,2,10,False,False,0.001997709274291992,0.0
1,third_test,100,0.2,2,10,False,False,0.00400233268737793,0.0
2,dummy_test,100,0.2,2,10,False,False,0.002529144287109375,0.0
2,first_test,100,0.2,2,10,False,False,0.003000020980834961,0.0
2,second_test,100,0.2,2,10,False,False,0.002001047134399414,0.0
2,third_test,100,0.2,2,10,False,False,0.004019975662231445,0.0
3,dummy_test,100,0.2,2,10,False,False,0.0029973983764648438,0.0
3,first_test,100,0.2,2,10,False,False,0.004029273986816406,0.0
3,second_test,100,0.2,2,10,False,True,0.003005504608154297,0.0
3,third_test,100,0.2,2,10,False,False,0.0029997825622558594,0.0
4,dummy_test,100,0.2,2,10,False,False,0.00399327278137207,0.0
4,first_test,100,0.2,2,10,False,False,0.003000974655151367,0.0
4,second_test,100,0.2,2,10,False,False,0.003129243850708008,0.0
4,third_test,100,0.2,2,10,False,False,0.00203704833984375,0.0
5,dummy_test,100,0.2,2,10,False,False,0.002500295639038086,0.0
5,first_test,100,0.2,2,10,False,False,0.003007650375366211,0.0
5,second_test,100,0.2,2,10,False,False,0.0019981861114501953,0.0
5,third_test,100,0.2,2,10,False,False,0.0030024051666259766,0.0
6,dummy_test,100,0.2,2,10,False,False,0.0030069351196289062,0.0
6,first_test,100,0.2,2,10,False,False,0.0029954910278320312,0.0
6,second_test,100,0.2,2,10,False,False,0.0025060176849365234,0.0
6,third_test,100,0.2,2,10,False,False,0.002984285354614258,0.0
7,dummy_test,100,0.2,2,10,False,False,0.003508329391479492,0.0
7,first_test,100,0.2,2,10,False,False,0.0030972957611083984,0.0
7,second_test,100,0.2,2,10,False,False,0.0019998550415039062,0.0
7,third_test,100,0.2,2,10,False,False,0.003032684326171875,0.0
8,dummy_test,100,0.2,2,10,False,False,0.0024399757385253906,0.0
8,first_test,100,0.2,2,10,False,False,0.0029799938201904297,0.0
8,second_test,100,0.2,2,10,False,False,0.0019989013671875,0.0
8,third_test,100,0.2,2,10,False,False,0.004015684127807617,0.0
9,dummy_test,100,0.2,2,10,False,False,0.003004312515258789,0.0
9,first_test,100,0.2,2,10,False,False,0.0025298595428466797,0.0
9,second_test,100,0.2,2,10,False,False,0.002598285675048828,0.0
9,third_test,100,0.2,2,10,False,True,0.003000020980834961,0.0
0,dummy_test,100,0.2,3,1,False,False,0.0010058879852294922,0.0
0,first_test,100,0.2,3,1,False,False,0.0020914077758789062,0.0
0,second_test,100,0.2,3,1,False,False,0.0010027885437011719,0.0
0,third_test,100,0.2,3,1,False,False,0.0019974708557128906,0.0
1,dummy_test,100,0.2,3,1,False,False,0.0015418529510498047,0.0
1,first_test,100,0.2,3,1,False,False,0.0015339851379394531,0.0
1,second_test,100,0.2,3,1,False,False,0.0012125968933105469,0.0
1,third_test,100,0.2,3,1,False,False,0.0019979476928710938,0.0
2,dummy_test,100,0.2,3,1,False,False,0.002069711685180664,0.0
2,first_test,100,0.2,3,1,False,False,0.0020017623901367188,0.0
2,second_test,100,0.2,3,1,False,False,0.0019974708557128906,0.0
2,third_test,100,0.2,3,1,False,False,0.0009996891021728516,0.0
3,dummy_test,100,0.2,3,1,False,False,0.0015308856964111328,0.0
3,first_test,100,0.2,3,1,False,False,0.0010039806365966797,0.0
3,second_test,100,0.2,3,1,False,False,0.0019996166229248047,0.0
3,third_test,100,0.2,3,1,False,False,0.002008199691772461,0.0
4,dummy_test,100,0.2,3,1,False,False,0.0010273456573486328,0.0
4,first_test,100,0.2,3,1,False,False,0.0019998550415039062,0.0
4,second_test,100,0.2,3,1,False,False,0.001999378204345703,0.0
4,third_test,100,0.2,3,1,False,False,0.00099945068359375,0.0
5,dummy_test,100,0.2,3,1,False,False,0.0012767314910888672,0.0
5,first_test,100,0.2,3,1,False,False,0.0020036697387695312,0.0
5,second_test,100,0.2,3,1,False,False,0.00099945068359375,0.0
5,third_test,100,0.2,3,1,False,False,0.0020020008087158203,0.0
6,dummy_test,100,0.2,3,1,False,False,0.0010001659393310547,0.0
6,first_test,100,0.2,3,1,False,False,0.0020020008087158203,0.0
6,second_test,100,0.2,3,1,False,False,0.0009980201721191406,0.0
6,third_test,100,0.2,3,1,False,False,0.0019991397857666016,0.0
